image_id,user_id,timestamp,image_path,plate_diameter_cm
IMG_00534,USER_134,2026-07-24 22:47:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,25.2
IMG_00535,USER_135,2026-07-27 02:52:52,data/images/temp_20260806_103710_burger_1.png,27.3
IMG_00536,USER_136,2026-07-09 07:47:52,data/images/creamy-mac-n-cheese.jpg,25.3
IMG_00537,USER_137,2026-07-31 02:20:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,27.1
IMG_00538,USER_138,2026-08-01 04:53:52,data/images/temp_20260806_082405_mango-juice.png,24.2
IMG_00539,USER_139,2026-07-30 17:17:52,data/images/Greek-cucumber-salad-3.png,26.0
IMG_00540,USER_140,2026-07-23 03:42:52,data/images/temp_20260806_080903_noodle.png,27.5
IMG_00541,USER_141,2026-07-15 21:30:52,data/images/Masala-Macroni-5.png,27.7
IMG_00542,USER_142,2026-07-21 08:05:52,data/images/temp_20260806_145200_beef_noodle.png,27.3
IMG_00543,USER_143,2026-07-10 02:47:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,27.5
IMG_00544,USER_144,2026-08-03 19:01:52,data/images/temp_20260805_202329_meal_06.png,27.7
IMG_00545,USER_145,2026-08-04 22:15:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,25.6
IMG_00546,USER_146,2026-08-02 01:52:52,data/images/temp_20260805_202329_meal_07.png,28.0
IMG_00547,USER_147,2026-08-03 04:36:52,data/images/temp_20260805_203010_carrot.png,27.4
IMG_00548,USER_148,2026-07-29 08:21:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,26.3
IMG_00549,USER_149,2026-07-18 10:57:52,data/images/temp_20260806_081242_Cheeseburger.png,26.0
IMG_00550,USER_100,2026-07-31 06:20:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,26.1
IMG_00551,USER_101,2026-07-11 06:47:52,data/images/temp_20260806_145200_Cheeseburger.png,27.2
IMG_00552,USER_102,2026-07-21 00:01:52,data/images/temp_20260805_202357_meal_06.png,24.7
IMG_00553,USER_103,2026-07-13 18:23:52,data/images/temp_20260805_202357_meal_07.png,24.1
IMG_00554,USER_104,2026-07-16 21:34:52,data/images/temp_20260806_080848_noodle_3.png,25.9
IMG_00555,USER_105,2026-08-02 16:26:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,27.5
IMG_00556,USER_106,2026-07-11 20:10:52,data/images/IMG_20260806_154307.jpg,24.7
IMG_00557,USER_107,2026-07-13 10:24:52,data/images/temp_20260806_103801_burger_1.png,24.3
IMG_00558,USER_108,2026-07-22 09:39:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,27.6
IMG_00559,USER_109,2026-07-25 22:25:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,24.8
IMG_00560,USER_110,2026-07-09 22:58:52,data/images/temp_20260806_081057_noodle.png,25.1
IMG_00561,USER_111,2026-07-12 20:43:52,data/images/rice.png,26.9
IMG_00562,USER_112,2026-07-19 01:13:52,data/images/temp_20260806_094839_burger.png,25.3
IMG_00563,USER_113,2026-08-03 02:36:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,27.1
IMG_00564,USER_114,2026-07-30 04:45:52,data/images/IMG_20260804_134457.jpg,27.3
IMG_00565,USER_115,2026-07-26 16:45:52,data/images/temp_20260806_105639_burger.png,25.3
IMG_00566,USER_116,2026-07-29 19:50:52,data/images/temp_20260806_082432_mango-juice.png,27.1
IMG_00567,USER_117,2026-07-21 09:55:52,data/images/temp_20260806_081241_beef_noodle.png,24.0
IMG_00568,USER_118,2026-07-25 22:51:52,data/images/temp_20260806_082431_juice.png,27.0
IMG_00569,USER_119,2026-07-19 20:36:52,data/images/temp_20260805_202454_meal_06.png,27.0
IMG_00570,USER_120,2026-07-18 07:13:52,data/images/temp_20260806_081057_chicken.png,24.1
IMG_00571,USER_121,2026-07-31 21:20:52,data/images/cucumber.png,27.7
IMG_00572,USER_122,2026-07-31 19:59:52,data/images/temp_20260806_103802_carrot.png,25.7
IMG_00573,USER_123,2026-07-12 06:04:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,24.4
IMG_00574,USER_124,2026-07-29 03:12:52,data/images/temp_20260805_202454_meal_07.png,25.9
IMG_00575,USER_125,2026-07-30 13:38:52,data/images/temp_20260806_081241_burger.png,27.8
IMG_00576,USER_126,2026-07-23 07:03:52,data/images/healthy_food.png,26.9
IMG_00577,USER_127,2026-08-02 03:42:52,data/images/IMG_20260806_104355.jpg,25.1
IMG_00578,USER_128,2026-07-27 14:31:52,data/images/meal_07.png,27.4
IMG_00579,USER_129,2026-07-22 23:24:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,26.0
IMG_00580,USER_130,2026-07-30 08:25:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,24.9
IMG_00581,USER_131,2026-08-02 08:16:52,data/images/temp_20260806_080834_noodle_3.png,26.2
IMG_00582,USER_132,2026-07-19 10:36:52,data/images/temp_20260806_094826_banane-apfel-was-gesuender.png,25.5
IMG_00583,USER_133,2026-07-23 00:09:52,data/images/temp_20260805_202004_basmati-rice-recipe.png,24.8
IMG_00584,USER_134,2026-07-23 06:19:52,data/images/temp_20260806_082405_juice.png,24.4
IMG_00585,USER_135,2026-07-30 21:32:52,data/images/banane-apfel-was-gesuender.png,27.7
IMG_00586,USER_136,2026-07-28 04:26:52,data/images/temp_20260806_114101_Cheeseburger.png,24.9
IMG_00587,USER_137,2026-08-05 14:27:52,data/images/temp_20260806_094839_banane-apfel-was-gesuender.png,25.5
IMG_00588,USER_138,2026-07-27 10:45:52,data/images/temp_20260806_082256_mango-juice.png,27.9
IMG_00589,USER_139,2026-07-24 04:06:52,data/images/duck.png,24.3
IMG_00590,USER_140,2026-07-15 02:47:52,data/images/temp_20260806_081057_duck.png,25.4
IMG_00591,USER_141,2026-07-28 17:29:52,data/images/duck.jpg,25.0
IMG_00592,USER_142,2026-07-12 04:51:52,data/images/temp_20260806_081057_duck.jpg,25.8
IMG_00593,USER_143,2026-07-24 16:51:52,data/images/French-fries-b9e3e0c.png,25.3
IMG_00594,USER_144,2026-07-11 13:12:52,data/images/temp_20260806_082406_strawberry-juice-recipe.png,24.1
IMG_00595,USER_145,2026-07-25 16:05:52,data/images/temp_20260805_202346_meal_06.png,25.9
IMG_00596,USER_146,2026-07-11 08:51:52,data/images/Cucumber-Salad-with-Vinegar-Dressing-2688-scaled.jpg,26.3
IMG_00597,USER_147,2026-07-15 02:57:52,data/images/temp_20260805_202346_meal_07.png,24.3
IMG_00598,USER_148,2026-07-24 18:16:52,data/images/temp_20260805_203011_carrot2.png,25.7
IMG_00599,USER_149,2026-08-05 13:05:52,data/images/temp_20260806_095050_burger.png,25.4
IMG_00600,USER_100,2026-07-11 01:55:52,data/images/temp_20260805_202454_healthy_food.png,27.4
IMG_00601,USER_101,2026-07-27 23:42:52,data/images/temp_20260806_145135_beef_noodle.png,24.4
IMG_00602,USER_102,2026-07-30 08:31:52,data/images/temp_20260806_113924_carrot2.png,27.2
IMG_00603,USER_103,2026-07-08 19:48:52,data/images/temp_20260805_195133_hong-kong-macaroni-soup-f3.png,25.2
IMG_00604,USER_104,2026-07-19 05:12:52,data/images/temp_20260806_154226_creamy-mac-n-cheese.jpg,26.5
IMG_00605,USER_105,2026-08-06 04:30:52,data/images/Macaroni-Thumbnail-Blog.png,26.0
IMG_00606,USER_106,2026-07-26 04:52:52,data/images/temp_20260806_082406_fresh-orange-juice-recipe.png,28.0
IMG_00607,USER_107,2026-07-27 19:15:52,data/images/temp_20260805_201854_basmati-rice-recipe.png,27.4
IMG_00608,USER_108,2026-07-29 08:44:52,data/images/temp_20260806_082432_fresh-orange-juice-recipe.png,26.7
IMG_00609,USER_109,2026-08-02 16:16:52,data/images/noodle.png,25.0
IMG_00610,USER_110,2026-07-15 04:00:52,data/images/Coconut-chicken-rice-bowl-–-basmati-rice-–-3-4-038-1540x870-PNG-1.jpg,25.8
IMG_00611,USER_111,2026-07-09 05:19:52,data/images/temp_20260806_081534_healthy-chopped-vegetable-salad-recipe-4.png,26.9
IMG_00612,USER_112,2026-08-04 01:18:52,data/images/temp_20260806_081856_fruit-salad-dressing.png,27.2
IMG_00613,USER_113,2026-07-12 15:42:52,data/images/temp_20260806_081856_tropical-fruit-salad.png,25.2
IMG_00614,USER_114,2026-07-11 21:59:52,data/images/temp_20260805_201944_Cheeseburger.png,24.6
IMG_00615,USER_115,2026-07-20 14:57:52,data/images/temp_20260806_082256_juice.png,24.6
IMG_00616,USER_116,2026-07-28 00:05:52,data/images/temp_20260806_081534_salad_11.png,25.8
IMG_00617,USER_117,2026-08-01 21:51:52,data/images/temp_20260806_081754_tropical-fruit-salad.png,24.7
IMG_00618,USER_118,2026-07-09 02:31:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,27.4
IMG_00619,USER_119,2026-07-15 13:16:52,data/images/temp_20260806_103710_burger_1.png,25.9
IMG_00620,USER_120,2026-07-19 01:08:52,data/images/creamy-mac-n-cheese.jpg,24.9
IMG_00621,USER_121,2026-07-31 15:26:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,24.4
IMG_00622,USER_122,2026-07-15 06:13:52,data/images/temp_20260806_082405_mango-juice.png,24.2
IMG_00623,USER_123,2026-07-27 17:12:52,data/images/Greek-cucumber-salad-3.png,27.5
IMG_00624,USER_124,2026-07-27 12:01:52,data/images/temp_20260806_080903_noodle.png,27.6
IMG_00625,USER_125,2026-07-11 18:47:52,data/images/Masala-Macroni-5.png,24.0
IMG_00626,USER_126,2026-07-07 19:02:52,data/images/temp_20260806_145200_beef_noodle.png,25.4
IMG_00627,USER_127,2026-07-30 06:51:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,25.2
IMG_00628,USER_128,2026-07-20 21:36:52,data/images/temp_20260805_202329_meal_06.png,27.3
IMG_00629,USER_129,2026-07-10 21:58:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,24.5
IMG_00630,USER_130,2026-08-02 09:58:52,data/images/temp_20260805_202329_meal_07.png,28.0
IMG_00631,USER_131,2026-07-09 15:10:52,data/images/temp_20260805_203010_carrot.png,25.5
IMG_00632,USER_132,2026-08-03 20:20:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,26.5
IMG_00633,USER_133,2026-07-16 19:47:52,data/images/temp_20260806_081242_Cheeseburger.png,26.2
IMG_00634,USER_134,2026-08-02 22:32:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,24.4
IMG_00635,USER_135,2026-07-18 03:59:52,data/images/temp_20260806_145200_Cheeseburger.png,25.0
IMG_00636,USER_136,2026-07-30 22:09:52,data/images/temp_20260805_202357_meal_06.png,26.0
IMG_00637,USER_137,2026-07-09 20:59:52,data/images/temp_20260805_202357_meal_07.png,24.3
IMG_00638,USER_138,2026-07-10 22:39:52,data/images/temp_20260806_080848_noodle_3.png,27.6
IMG_00639,USER_139,2026-07-28 15:53:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,25.0
IMG_00640,USER_140,2026-08-04 03:40:52,data/images/IMG_20260806_154307.jpg,24.4
IMG_00641,USER_141,2026-07-09 17:33:52,data/images/temp_20260806_103801_burger_1.png,25.4
IMG_00642,USER_142,2026-07-30 23:23:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,25.4
IMG_00643,USER_143,2026-07-17 18:27:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,26.3
IMG_00644,USER_144,2026-07-12 03:06:52,data/images/temp_20260806_081057_noodle.png,24.4
IMG_00645,USER_145,2026-07-15 21:08:52,data/images/rice.png,25.9
IMG_00646,USER_146,2026-07-19 22:05:52,data/images/temp_20260806_094839_burger.png,25.6
IMG_00647,USER_147,2026-07-09 00:02:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,25.8
IMG_00648,USER_148,2026-07-22 23:58:52,data/images/IMG_20260804_134457.jpg,26.5
IMG_00649,USER_149,2026-07-13 11:56:52,data/images/temp_20260806_105639_burger.png,24.2
IMG_00650,USER_100,2026-07-19 19:14:52,data/images/temp_20260806_082432_mango-juice.png,24.8
IMG_00651,USER_101,2026-07-27 16:56:52,data/images/temp_20260806_081241_beef_noodle.png,24.9
IMG_00652,USER_102,2026-07-14 06:21:52,data/images/temp_20260806_082431_juice.png,25.5
IMG_00653,USER_103,2026-07-13 02:11:52,data/images/temp_20260805_202454_meal_06.png,27.4
IMG_00654,USER_104,2026-07-30 23:05:52,data/images/temp_20260806_081057_chicken.png,26.1
IMG_00655,USER_105,2026-07-26 04:18:52,data/images/cucumber.png,27.1
IMG_00656,USER_106,2026-07-18 06:09:52,data/images/temp_20260806_103802_carrot.png,27.5
IMG_00657,USER_107,2026-08-02 07:45:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,27.7
IMG_00658,USER_108,2026-08-06 02:31:52,data/images/temp_20260805_202454_meal_07.png,24.6
IMG_00659,USER_109,2026-07-09 13:26:52,data/images/temp_20260806_081241_burger.png,26.9
IMG_00660,USER_110,2026-07-24 22:39:52,data/images/healthy_food.png,26.0
IMG_00661,USER_111,2026-08-02 15:58:52,data/images/IMG_20260806_104355.jpg,26.2
IMG_00662,USER_112,2026-07-21 03:16:52,data/images/meal_07.png,25.9
IMG_00663,USER_113,2026-07-31 19:55:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,27.1
IMG_00664,USER_114,2026-07-14 22:34:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,27.8
IMG_00665,USER_115,2026-07-21 14:03:52,data/images/temp_20260806_080834_noodle_3.png,24.7
IMG_00666,USER_116,2026-07-18 04:53:52,data/images/temp_20260806_094826_banane-apfel-was-gesuender.png,27.0
IMG_00667,USER_117,2026-07-13 01:40:52,data/images/temp_20260805_202004_basmati-rice-recipe.png,24.3
IMG_00668,USER_118,2026-07-30 11:52:52,data/images/temp_20260806_082405_juice.png,26.9
IMG_00669,USER_119,2026-08-01 19:30:52,data/images/banane-apfel-was-gesuender.png,24.0
IMG_00670,USER_120,2026-07-25 23:46:52,data/images/temp_20260806_114101_Cheeseburger.png,24.6
IMG_00671,USER_121,2026-07-10 04:21:52,data/images/temp_20260806_094839_banane-apfel-was-gesuender.png,25.0
IMG_00672,USER_122,2026-07-20 23:10:52,data/images/temp_20260806_082256_mango-juice.png,25.5
IMG_00673,USER_123,2026-07-22 01:50:52,data/images/duck.png,24.9
IMG_00674,USER_124,2026-07-27 08:08:52,data/images/temp_20260806_081057_duck.png,26.1
IMG_00675,USER_125,2026-07-31 14:47:52,data/images/duck.jpg,26.6
IMG_00676,USER_126,2026-07-21 23:52:52,data/images/temp_20260806_081057_duck.jpg,26.7
IMG_00677,USER_127,2026-07-15 13:20:52,data/images/French-fries-b9e3e0c.png,24.9
IMG_00678,USER_128,2026-07-20 15:27:52,data/images/temp_20260806_082406_strawberry-juice-recipe.png,25.0
IMG_00679,USER_129,2026-07-23 15:17:52,data/images/temp_20260805_202346_meal_06.png,24.6
IMG_00680,USER_130,2026-07-10 21:58:52,data/images/Cucumber-Salad-with-Vinegar-Dressing-2688-scaled.jpg,25.0
IMG_00681,USER_131,2026-07-30 10:21:52,data/images/temp_20260805_202346_meal_07.png,25.2
IMG_00682,USER_132,2026-08-03 09:47:52,data/images/temp_20260805_203011_carrot2.png,26.5
IMG_00683,USER_133,2026-08-02 12:16:52,data/images/temp_20260806_095050_burger.png,26.3
IMG_00684,USER_134,2026-07-22 00:04:52,data/images/temp_20260805_202454_healthy_food.png,24.6
IMG_00685,USER_135,2026-07-10 08:10:52,data/images/temp_20260806_145135_beef_noodle.png,27.3
IMG_00686,USER_136,2026-07-31 22:48:52,data/images/temp_20260806_113924_carrot2.png,27.6
IMG_00687,USER_137,2026-08-04 04:34:52,data/images/temp_20260805_195133_hong-kong-macaroni-soup-f3.png,27.6
IMG_00688,USER_138,2026-07-12 16:19:52,data/images/temp_20260806_154226_creamy-mac-n-cheese.jpg,26.8
IMG_00689,USER_139,2026-07-27 19:49:52,data/images/Macaroni-Thumbnail-Blog.png,26.7
IMG_00690,USER_140,2026-07-20 03:29:52,data/images/temp_20260806_082406_fresh-orange-juice-recipe.png,26.0
IMG_00691,USER_141,2026-07-28 08:45:52,data/images/temp_20260805_201854_basmati-rice-recipe.png,27.3
IMG_00692,USER_142,2026-07-22 10:52:52,data/images/temp_20260806_082432_fresh-orange-juice-recipe.png,24.0
IMG_00693,USER_143,2026-07-26 10:31:52,data/images/noodle.png,27.6
IMG_00694,USER_144,2026-07-27 18:55:52,data/images/Coconut-chicken-rice-bowl-–-basmati-rice-–-3-4-038-1540x870-PNG-1.jpg,26.2
IMG_00695,USER_145,2026-07-23 19:26:52,data/images/temp_20260806_081534_healthy-chopped-vegetable-salad-recipe-4.png,27.4
IMG_00696,USER_146,2026-07-14 17:07:52,data/images/temp_20260806_081856_fruit-salad-dressing.png,25.3
IMG_00697,USER_147,2026-07-17 04:47:52,data/images/temp_20260806_081856_tropical-fruit-salad.png,26.5
IMG_00698,USER_148,2026-07-13 15:39:52,data/images/temp_20260805_201944_Cheeseburger.png,28.0
IMG_00699,USER_149,2026-07-08 13:19:52,data/images/temp_20260806_082256_juice.png,24.5
IMG_00700,USER_100,2026-07-20 04:03:52,data/images/temp_20260806_081534_salad_11.png,26.4
IMG_00701,USER_101,2026-08-03 09:17:52,data/images/temp_20260806_081754_tropical-fruit-salad.png,27.6
IMG_00702,USER_102,2026-07-19 13:46:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,24.7
IMG_00703,USER_103,2026-07-15 00:09:52,data/images/temp_20260806_103710_burger_1.png,25.3
IMG_00704,USER_104,2026-07-21 20:17:52,data/images/creamy-mac-n-cheese.jpg,26.9
IMG_00705,USER_105,2026-08-02 17:13:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,28.0
IMG_00706,USER_106,2026-07-23 14:12:52,data/images/temp_20260806_082405_mango-juice.png,26.8
IMG_00707,USER_107,2026-07-08 16:14:52,data/images/Greek-cucumber-salad-3.png,24.9
IMG_00708,USER_108,2026-07-30 05:54:52,data/images/temp_20260806_080903_noodle.png,24.6
IMG_00709,USER_109,2026-07-08 01:28:52,data/images/Masala-Macroni-5.png,26.9
IMG_00710,USER_110,2026-08-05 00:38:52,data/images/temp_20260806_145200_beef_noodle.png,25.2
IMG_00711,USER_111,2026-07-20 11:40:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,24.3
IMG_00712,USER_112,2026-07-14 01:20:52,data/images/temp_20260805_202329_meal_06.png,25.7
IMG_00713,USER_113,2026-07-28 08:51:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,26.8
IMG_00714,USER_114,2026-07-29 18:36:52,data/images/temp_20260805_202329_meal_07.png,26.3
IMG_00715,USER_115,2026-08-01 23:57:52,data/images/temp_20260805_203010_carrot.png,27.0
IMG_00716,USER_116,2026-08-03 12:24:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,25.0
IMG_00717,USER_117,2026-08-04 03:30:52,data/images/temp_20260806_081242_Cheeseburger.png,24.9
IMG_00718,USER_118,2026-07-11 04:05:52,data/images/temp_20260805_202016_creamy-mac-n-cheese.jpg,24.2
IMG_00719,USER_119,2026-08-06 04:43:52,data/images/temp_20260806_145200_Cheeseburger.png,27.7
IMG_00720,USER_120,2026-07-22 03:13:52,data/images/temp_20260805_202357_meal_06.png,25.0
IMG_00721,USER_121,2026-08-02 22:58:52,data/images/temp_20260805_202357_meal_07.png,27.8
IMG_00722,USER_122,2026-07-17 02:57:52,data/images/temp_20260806_080848_noodle_3.png,27.7
IMG_00723,USER_123,2026-07-15 19:23:52,data/images/temp_20260805_195104_banane-apfel-was-gesuender.png,25.1
IMG_00724,USER_124,2026-07-13 03:31:52,data/images/IMG_20260806_154307.jpg,25.5
IMG_00725,USER_125,2026-07-12 02:04:52,data/images/temp_20260806_103801_burger_1.png,27.1
IMG_00726,USER_126,2026-07-22 01:20:52,data/images/temp_20260806_082156_caramel-coffee-milk-shake-1.png,25.7
IMG_00727,USER_127,2026-08-05 23:48:52,data/images/temp_20260806_081534_nRainbow-Veggie-Salad-9921.jpg,25.5
IMG_00728,USER_128,2026-07-08 01:10:52,data/images/temp_20260806_081057_noodle.png,26.0
IMG_00729,USER_129,2026-07-11 19:04:52,data/images/rice.png,24.1
IMG_00730,USER_130,2026-07-28 12:30:52,data/images/temp_20260806_094839_burger.png,25.9
IMG_00731,USER_131,2026-07-09 22:41:52,data/images/temp_20260805_201944_basmati-rice-recipe.png,26.4
IMG_00732,USER_132,2026-08-02 12:07:52,data/images/IMG_20260804_134457.jpg,25.7
IMG_00733,USER_133,2026-07-23 17:29:52,data/images/temp_20260806_105639_burger.png,26.7
IMG_00734,USER_134,2026-07-29 23:12:52,data/images/temp_20260806_082432_mango-juice.png,26.3
IMG_00735,USER_135,2026-07-27 19:19:52,data/images/temp_20260806_081241_beef_noodle.png,26.1
IMG_00736,USER_136,2026-07-17 17:18:52,data/images/temp_20260806_082431_juice.png,24.2
IMG_00737,USER_137,2026-07-20 05:43:52,data/images/temp_20260805_202454_meal_06.png,27.8
IMG_00738,USER_138,2026-07-25 05:41:52,data/images/temp_20260806_081057_chicken.png,26.3
IMG_00739,USER_139,2026-07-17 01:53:52,data/images/cucumber.png,26.3
IMG_00740,USER_140,2026-07-18 15:47:52,data/images/temp_20260806_103802_carrot.png,24.0
IMG_00741,USER_141,2026-07-16 16:07:52,data/images/temp_20260806_154243_fresh-orange-juice-recipe.png,25.7
IMG_00742,USER_142,2026-07-20 04:34:52,data/images/temp_20260805_202454_meal_07.png,27.2
IMG_00743,USER_143,2026-08-02 13:00:52,data/images/temp_20260806_081241_burger.png,27.8
IMG_00744,USER_144,2026-08-01 22:55:52,data/images/healthy_food.png,26.4
IMG_00745,USER_145,2026-07-08 20:06:52,data/images/IMG_20260806_104355.jpg,26.3
IMG_00746,USER_146,2026-07-25 18:32:52,data/images/meal_07.png,24.6
IMG_00747,USER_147,2026-07-20 23:22:52,data/images/temp_20260805_195132_banane-apfel-was-gesuender.png,25.8
IMG_00748,USER_148,2026-07-25 02:47:52,data/images/temp_20260806_122634_creamy-mac-n-cheese.jpg,26.2
IMG_00749,USER_149,2026-07-30 06:03:52,data/images/temp_20260806_080834_noodle_3.png,27.1
IMG_00750,USER_100,2026-07-15 13:21:52,data/images/temp_20260806_094826_banane-apfel-was-gesuender.png,25.9
IMG_00751,USER_101,2026-07-26 19:59:52,data/images/temp_20260805_202004_basmati-rice-recipe.png,25.8
IMG_00752,USER_102,2026-07-26 17:39:52,data/images/temp_20260806_082405_juice.png,26.0
IMG_00753,USER_103,2026-07-26 01:30:52,data/images/banane-apfel-was-gesuender.png,24.2
IMG_00754,USER_104,2026-07-21 20:30:52,data/images/temp_20260806_114101_Cheeseburger.png,24.0
IMG_00755,USER_105,2026-08-04 05:56:52,data/images/temp_20260806_094839_banane-apfel-was-gesuender.png,26.1
IMG_00756,USER_106,2026-07-12 09:29:52,data/images/temp_20260806_082256_mango-juice.png,27.4
IMG_00757,USER_107,2026-08-05 21:36:52,data/images/duck.png,26.3
IMG_00758,USER_108,2026-08-02 13:09:52,data/images/temp_20260806_081057_duck.png,27.2
IMG_00759,USER_109,2026-07-18 23:03:52,data/images/duck.jpg,26.5
IMG_00760,USER_110,2026-07-29 21:47:52,data/images/temp_20260806_081057_duck.jpg,24.7
IMG_00761,USER_111,2026-07-21 07:06:52,data/images/French-fries-b9e3e0c.png,24.9
IMG_00762,USER_112,2026-07-19 15:14:52,data/images/temp_20260806_082406_strawberry-juice-recipe.png,27.2
IMG_00763,USER_113,2026-08-06 13:23:52,data/images/temp_20260805_202346_meal_06.png,24.3
IMG_00764,USER_114,2026-07-11 06:37:52,data/images/Cucumber-Salad-with-Vinegar-Dressing-2688-scaled.jpg,27.3
IMG_00765,USER_115,2026-07-16 11:28:52,data/images/temp_20260805_202346_meal_07.png,27.8
IMG_00766,USER_116,2026-08-03 08:35:52,data/images/temp_20260805_203011_carrot2.png,27.4
IMG_00767,USER_117,2026-08-06 07:17:52,data/images/temp_20260806_095050_burger.png,27.4
IMG_00768,USER_118,2026-07-26 21:49:52,data/images/temp_20260805_202454_healthy_food.png,25.9
IMG_00769,USER_119,2026-07-25 23:05:52,data/images/temp_20260806_145135_beef_noodle.png,27.4
IMG_00770,USER_120,2026-07-31 01:00:52,data/images/temp_20260806_113924_carrot2.png,25.3
IMG_00771,USER_121,2026-08-03 00:32:52,data/images/temp_20260805_195133_hong-kong-macaroni-soup-f3.png,25.6
IMG_00772,USER_122,2026-08-01 21:02:52,data/images/temp_20260806_154226_creamy-mac-n-cheese.jpg,27.1
IMG_00773,USER_123,2026-07-21 11:58:52,data/images/Macaroni-Thumbnail-Blog.png,27.1
IMG_00774,USER_124,2026-08-01 19:34:52,data/images/temp_20260806_082406_fresh-orange-juice-recipe.png,27.4
IMG_00775,USER_125,2026-07-10 18:19:52,data/images/temp_20260805_201854_basmati-rice-recipe.png,27.5
IMG_00776,USER_126,2026-07-15 14:29:52,data/images/temp_20260806_082432_fresh-orange-juice-recipe.png,26.8
IMG_00777,USER_127,2026-07-24 08:50:52,data/images/noodle.png,24.2
IMG_00778,USER_128,2026-07-25 04:46:52,data/images/Coconut-chicken-rice-bowl-–-basmati-rice-–-3-4-038-1540x870-PNG-1.jpg,27.1
IMG_00779,USER_129,2026-07-09 00:35:52,data/images/temp_20260806_081534_healthy-chopped-vegetable-salad-recipe-4.png,25.1
IMG_00780,USER_130,2026-07-16 23:17:52,data/images/temp_20260806_081856_fruit-salad-dressing.png,26.6
IMG_00781,USER_131,2026-07-10 18:51:52,data/images/temp_20260806_081856_tropical-fruit-salad.png,25.4
IMG_00782,USER_132,2026-07-09 14:17:52,data/images/temp_20260805_201944_Cheeseburger.png,24.3
IMG_00783,USER_133,2026-07-13 00:33:52,data/images/temp_20260806_082256_juice.png,26.7
IMG_00784,USER_134,2026-07-28 08:56:52,data/images/temp_20260806_081534_salad_11.png,25.5
IMG_00785,USER_135,2026-07-22 23:18:52,data/images/temp_20260806_081754_tropical-fruit-salad.png,27.6
IMG_00786,USER_136,2026-07-11 08:03:52,data/images/temp_20260806_081754_fruit-salad-dressing.png,26.7
IMG_00787,USER_137,2026-07-28 02:38:52,data/images/temp_20260806_103710_burger_1.png,26.8
IMG_00788,USER_138,2026-07-21 06:17:52,data/images/creamy-mac-n-cheese.jpg,25.3
IMG_00789,USER_139,2026-07-27 01:44:52,data/images/temp_20260805_202016_basmati-rice-recipe.png,25.2
IMG_00790,USER_140,2026-07-20 05:13:52,data/images/temp_20260806_082405_mango-juice.png,26.2
IMG_00791,USER_141,2026-07-28 13:10:52,data/images/Greek-cucumber-salad-3.png,24.7
IMG_00792,USER_142,2026-08-01 05:40:52,data/images/temp_20260806_080903_noodle.png,26.7
IMG_00793,USER_143,2026-07-26 20:43:52,data/images/Masala-Macroni-5.png,25.2
IMG_00794,USER_144,2026-07-26 21:20:52,data/images/temp_20260806_145200_beef_noodle.png,24.5
IMG_00795,USER_145,2026-08-04 23:39:52,data/images/temp_20260806_081856_Fruit-Salad-10.png,25.8
IMG_00796,USER_146,2026-07-08 21:28:52,data/images/temp_20260805_202329_meal_06.png,25.8
IMG_00797,USER_147,2026-07-29 13:17:52,data/images/temp_20260806_082432_strawberry-juice-recipe.png,27.8
IMG_00798,USER_148,2026-07-12 04:21:52,data/images/temp_20260805_202329_meal_07.png,26.4
IMG_00799,USER_149,2026-07-26 12:39:52,data/images/temp_20260805_203010_carrot.png,26.4
IMG_00800,USER_100,2026-07-09 23:58:52,data/images/temp_20260806_154243_creamy-mac-n-cheese.jpg,26.5
